[2023-08-08 10:38:03,734][ApicWS10][INFO] loading render scene: //APICNAS/Produktion/Ressources/Library/3D_Modelle/_ShaderBall_Maya/_DEV/MaterialDev_Ref_ACES.mb
[2023-08-08 10:39:11,620][ApicWS10][INFO] uninitializing maya standalone...
[2023-08-08 10:40:55,333][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 10:40:57,175][ApicWS10][INFO] starting Render Vault...
[2023-08-08 10:41:01,592][ApicWS10][INFO] initializing maya standalone...
[2023-08-08 10:41:12,300][ApicWS10][INFO] loading render scene: //APICNAS/Produktion/Ressources/Library/3D_Modelle/_ShaderBall_Maya/_DEV/MaterialDev_Ref_ACES.mb
[2023-08-08 10:41:18,204][ApicWS10][INFO] uninitializing maya standalone...
[2023-08-08 10:42:31,159][ApicWS10][INFO] initializing maya standalone...
[2023-08-08 10:42:42,003][ApicWS10][INFO] loading render scene: //APICNAS/Produktion/Ressources/Library/3D_Modelle/_ShaderBall_Maya/_DEV/MaterialDev_Ref_ACES.mb
[2023-08-08 10:42:46,650][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Abschatter_innen.mb
[2023-08-08 10:42:46,671][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\akku_sticker_BlendMtl.mb
[2023-08-08 10:42:46,688][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\akku_sticker_mtl.mb
[2023-08-08 10:42:46,704][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Aluminium_matt_mtl.mb
[2023-08-08 10:42:46,720][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Blech_gelb_lackiert.mb
[2023-08-08 10:42:46,734][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Chrom.mb
[2023-08-08 10:42:46,750][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Glas.mb
[2023-08-08 10:42:46,765][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Glas_blurry.mb
[2023-08-08 10:42:46,780][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Gummi.mb
[2023-08-08 10:42:46,796][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_HERO_staubgrau_mtl.mb
[2023-08-08 10:42:46,814][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Logo.mb
[2023-08-08 10:42:46,830][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_basaltgrau_mtl.mb
[2023-08-08 10:42:46,847][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_basaltgrau_Muster_mtl.mb
[2023-08-08 10:42:46,864][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_gelb.mb
[2023-08-08 10:42:46,884][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_gelb_Muster_mtl.mb
[2023-08-08 10:42:46,900][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_staubgrau_hart_mtl.mb
[2023-08-08 10:42:46,915][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_staubgrau_mtl.mb
[2023-08-08 10:42:46,931][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_staubgrau_mtl1.mb
[2023-08-08 10:42:46,949][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_staubgrau_Muster_mtl.mb
[2023-08-08 10:42:46,965][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_verkehrsschwarz_mtl.mb
[2023-08-08 10:42:46,983][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_verkehrsschwarz_Muster_mtl.mb
[2023-08-08 10:42:47,111][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metall_brushed_steel_mtl.mb
[2023-08-08 10:42:47,128][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metall_dunkel_Shdr.mb
[2023-08-08 10:42:47,149][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metall_grau_lackiert.mb
[2023-08-08 10:42:47,165][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metall_schwarz.mb
[2023-08-08 10:42:47,182][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metall_Shdr.mb
[2023-08-08 10:42:47,478][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metall_Staubgrau_mtl.mb
[2023-08-08 10:42:47,495][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metal_clean_Shdr.mb
[2023-08-08 10:42:47,678][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\metal_matte_5_mtl.mb
[2023-08-08 10:42:47,695][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\metal_matte_7_mtl.mb
[2023-08-08 10:42:47,711][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Plastik_grau_glatt.mb
[2023-08-08 10:42:47,726][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Plastik_schwarz.mb
[2023-08-08 10:42:47,742][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Plastik_schwarz_glossy.mb
[2023-08-08 10:42:47,757][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Plastik_schwarz_matt.mb
[2023-08-08 10:42:47,804][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Plastik_schwarz_vrscan_mtl.mb
[2023-08-08 10:42:47,820][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Plastik_weis.mb
[2023-08-08 10:42:47,835][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Primer.mb
[2023-08-08 10:42:47,850][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Primer_schwarz.mb
[2023-08-08 10:42:47,867][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Reifen_dunkel_mtl.mb
[2023-08-08 10:42:47,884][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Reifen_hellgrau.mb
[2023-08-08 10:42:47,900][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Schrauben_Metal_Shdr.mb
[2023-08-08 10:42:47,916][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Schrauben_schwarz_Shdr.mb
[2023-08-08 10:42:47,931][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Screen.mb
[2023-08-08 10:42:47,946][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Signet_schwarz.mb
[2023-08-08 10:42:47,966][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Signet_Silber.mb
[2023-08-08 10:42:47,967][ApicWS10][INFO] rendering Abschatter_innen
[2023-08-08 10:42:47,968][ApicWS10][INFO] rendering Primer_schwarz
[2023-08-08 10:42:47,968][ApicWS10][INFO] rendering akku_sticker_mtl
[2023-08-08 10:42:47,968][ApicWS10][INFO] rendering akku_sticker_BlendMtl
[2023-08-08 10:42:47,968][ApicWS10][INFO] rendering akku_sticker_mtl_akku_sticker_mtl
[2023-08-08 10:42:47,968][ApicWS10][INFO] rendering Aluminium_matt_mtl
[2023-08-08 10:42:47,969][ApicWS10][INFO] rendering Blech_gelb_lackiert
[2023-08-08 10:42:47,969][ApicWS10][INFO] rendering Chrom
[2023-08-08 10:42:47,969][ApicWS10][INFO] rendering Glas
[2023-08-08 10:42:47,969][ApicWS10][INFO] rendering Glas_blurry
[2023-08-08 10:42:47,969][ApicWS10][INFO] rendering Gummi
[2023-08-08 10:42:47,969][ApicWS10][INFO] rendering Kaercher_HERO_staubgrau_mtl
[2023-08-08 10:42:47,970][ApicWS10][INFO] rendering Kaercher_Logo
[2023-08-08 10:42:47,970][ApicWS10][INFO] rendering Kaercher_Plastik_basaltgrau_mtl
[2023-08-08 10:42:47,970][ApicWS10][INFO] rendering Kaercher_Plastik_basaltgrau_Muster_mtl
[2023-08-08 10:42:47,970][ApicWS10][INFO] rendering Kaercher_Plastik_gelb
[2023-08-08 10:42:47,970][ApicWS10][INFO] rendering Kaercher_Plastik_gelb_Muster_mtl
[2023-08-08 10:42:47,971][ApicWS10][INFO] rendering Kaercher_Plastik_staubgrau_hart_mtl
[2023-08-08 10:42:47,971][ApicWS10][INFO] rendering Kaercher_Plastik_staubgrau_mtl
[2023-08-08 10:42:47,971][ApicWS10][INFO] rendering Kaercher_Plastik_staubgrau_mtl1
[2023-08-08 10:42:47,971][ApicWS10][INFO] rendering Kaercher_Plastik_staubgrau_Muster_mtl
[2023-08-08 10:42:47,971][ApicWS10][INFO] rendering Kaercher_Plastik_verkehrsschwarz_mtl
[2023-08-08 10:42:47,971][ApicWS10][INFO] rendering Kaercher_Plastik_verkehrsschwarz_Muster_mtl
[2023-08-08 10:42:47,972][ApicWS10][INFO] rendering Metall_brushed_steel_mtl
[2023-08-08 10:42:47,972][ApicWS10][INFO] rendering Metall_dunkel_Shdr
[2023-08-08 10:42:47,972][ApicWS10][INFO] rendering Metall_grau_lackiert
[2023-08-08 10:42:47,972][ApicWS10][INFO] rendering Metall_schwarz
[2023-08-08 10:42:47,972][ApicWS10][INFO] rendering Metall_Shdr
[2023-08-08 10:42:47,973][ApicWS10][INFO] rendering Metall_Staubgrau_mtl
[2023-08-08 10:42:47,973][ApicWS10][INFO] rendering Metal_clean_Shdr
[2023-08-08 10:42:47,973][ApicWS10][INFO] rendering metal_matte_5_mtl
[2023-08-08 10:42:47,973][ApicWS10][INFO] rendering metal_matte_7_mtl
[2023-08-08 10:42:47,973][ApicWS10][INFO] rendering Plastik_grau_glatt
[2023-08-08 10:42:47,974][ApicWS10][INFO] rendering Plastik_schwarz
[2023-08-08 10:42:47,974][ApicWS10][INFO] rendering Plastik_schwarz_glossy
[2023-08-08 10:42:47,974][ApicWS10][INFO] rendering Plastik_schwarz_matt
[2023-08-08 10:42:47,974][ApicWS10][INFO] rendering Plastik_schwarz_vrscan_mtl
[2023-08-08 10:42:47,974][ApicWS10][INFO] rendering Plastik_weis
[2023-08-08 10:42:47,974][ApicWS10][INFO] rendering Primer
[2023-08-08 10:42:47,975][ApicWS10][INFO] rendering Primer_schwarz_Primer_schwarz
[2023-08-08 10:42:47,975][ApicWS10][INFO] rendering Reifen_dunkel_mtl
[2023-08-08 10:42:47,975][ApicWS10][INFO] rendering Reifen_hellgrau
[2023-08-08 10:42:47,975][ApicWS10][INFO] rendering Schrauben_Metal_Shdr
[2023-08-08 10:42:47,975][ApicWS10][INFO] rendering Schrauben_schwarz_Shdr
[2023-08-08 10:42:47,975][ApicWS10][INFO] rendering Screen
[2023-08-08 10:42:47,976][ApicWS10][INFO] rendering Signet_schwarz
[2023-08-08 10:42:47,976][ApicWS10][INFO] rendering Signet_Silber
[2023-08-08 10:43:30,508][ApicWS10][INFO] uninitializing maya standalone...
[2023-08-08 11:07:49,171][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 11:29:36,566][ApicWS10][INFO] starting Render Vault...
[2023-08-08 11:32:42,291][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 11:32:43,991][ApicWS10][INFO] starting Render Vault...
[2023-08-08 11:32:49,867][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 11:33:06,976][ApicWS10][INFO] starting Render Vault...
[2023-08-08 11:34:16,617][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 11:34:19,747][ApicWS10][INFO] starting Render Vault...
[2023-08-08 11:35:04,382][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 11:35:14,997][ApicWS10][INFO] starting Render Vault...
[2023-08-08 11:35:45,441][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 11:35:46,632][ApicWS10][INFO] starting Render Vault...
[2023-08-08 11:35:50,202][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 11:59:51,619][ApicWS10][INFO] starting Render Vault...
[2023-08-08 12:02:10,968][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 12:02:12,685][ApicWS10][INFO] starting Render Vault...
[2023-08-08 12:03:25,544][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 12:04:11,663][ApicWS10][INFO] starting Render Vault...
[2023-08-08 12:05:25,108][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 12:05:44,131][ApicWS10][INFO] starting Render Vault...
[2023-08-08 12:06:51,840][ApicWS10][INFO] starting Render Vault...
[2023-08-08 12:07:13,506][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 14:44:56,309][ApicWS10][INFO] starting Render Vault...
[2023-08-08 14:46:56,800][ApicWS10][INFO] Saved Scrrenshot in C:\Users\TheApic\Desktop\ModelPool\Thumbnails\Motor.png
[2023-08-08 14:47:26,034][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 14:47:27,862][ApicWS10][INFO] starting Render Vault...
